,Date,Open,High,Low,Close,Adj Close,Volume
371,2018-07-06,7.413333,7.626666,7.28,7.493333,7.136723,84969520
372,2018-07-09,7.626666,7.973333,7.626666,7.893333,7.517687,63410950
373,2018-07-10,8.066666,8.12,7.746666,7.96,7.581181,73818453
374,2018-07-11,7.733333,8.0,7.626666,7.853333,7.47959,63388254
375,2018-07-12,7.906666,8.2,7.84,8.08,7.695472,50946265
376,2018-07-13,8.253333,8.28,8.08,8.133333,7.746266,39600009
377,2018-07-16,8.133333,8.306666,8.093333,8.186666,7.797059,34715763
378,2018-07-17,8.186666,8.24,7.933333,7.946666,7.568481,37257474
379,2018-07-18,7.986666,8.226666,7.986666,8.146666,7.758964,30879105
380,2018-07-19,8.213333,8.213333,7.84,7.88,7.504989,31436673
381,2018-07-20,7.813333,7.92,7.6,7.773333,7.403399,58058884
382,2018-07-23,7.826666,7.826666,7.266666,7.586666,7.225615,85561551
383,2018-07-24,7.493333,7.666666,7.333333,7.373333,7.022435,83293188
384,2018-07-25,7.533333,7.626666,7.426666,7.506666,7.149421,50003346
385,2018-07-26,7.586666,7.733333,7.52,7.68,7.314507,52647738
386,2018-07-27,7.693333,7.693333,7.466666,7.6,7.238314,26569629
387,2018-07-30,7.506666,7.6,7.226666,7.373333,7.022435,50149261
388,2018-07-31,7.36,7.426666,7.106666,7.146666,6.806554,49885216
389,2018-08-01,7.16,7.426666,7.12,7.226666,6.882746,42754380
390,2018-08-02,7.333333,7.333333,6.92,7.186666,6.844652,54426235
391,2018-08-03,7.093333,7.24,6.773333,6.88,6.552579,52928409
392,2018-08-06,6.88,7.186666,6.333333,6.426666,6.120819,134202567
393,2018-08-07,6.513333,6.8,6.446666,6.72,6.400193,103942956
394,2018-08-08,6.813333,6.866666,6.62,6.84,6.514482,70053529
395,2018-08-09,6.813333,7.08,6.72,6.973333,6.64147,79840368
396,2018-08-10,6.92,7.2,6.773333,6.906666,6.577976,64455007
397,2018-08-13,7.146666,7.293333,7.026666,7.186666,6.844652,125873436
398,2018-08-14,7.186666,7.253333,6.66,6.8,6.476387,130322724
399,2018-08-15,6.706666,6.773333,6.22,6.346666,6.044627,155549565
400,2018-08-16,6.173333,6.5,6.133333,6.24,5.943037,112031125
401,2018-08-17,6.353333,6.433333,5.666666,6.0,5.714459,278392177
402,2018-08-20,6.0,6.08,5.72,5.906666,5.625566,126512565
403,2018-08-21,5.986666,6.406666,5.96,6.333333,6.031928,152394802
404,2018-08-22,6.493333,6.633333,5.893333,6.213333,5.917638,151026285
405,2018-08-23,6.2,6.553333,6.0,6.52,6.209712,125726095
406,2018-08-24,6.413333,6.96,6.413333,6.733333,6.412892,120980857
407,2018-08-27,6.826666,7.04,6.72,6.973333,6.64147,85688004
408,2018-08-28,7.2,7.213333,6.706666,6.813333,6.489085,73551900
409,2018-08-29,6.76,6.893333,6.633333,6.88,6.552579,40104507
410,2018-08-30,6.933333,6.946666,6.62,6.66,6.343048,43175754
411,2018-08-31,6.5,6.786666,6.373333,6.626666,6.311302,109895550
412,2018-09-03,6.646666,6.646666,6.273333,6.433333,6.127169,61294264
413,2018-09-04,6.42,6.666666,6.34,6.653333,6.336699,56240679
414,2018-09-05,6.573333,6.593333,6.34,6.433333,6.127169,61611072
415,2018-09-06,6.353333,6.493333,6.133333,6.293333,5.993832,87799291
416,2018-09-07,6.313333,6.386666,6.146666,6.16,5.866844,228273081
417,2018-09-10,6.073333,6.113333,5.92,5.98,5.695411,239065261
418,2018-09-11,5.933333,6.013333,5.773333,5.84,5.574502,90911022
419,2018-09-12,5.74,5.806666,4.926666,5.0,4.772689,274306758
420,2018-09-13,5.186666,5.186666,4.646666,4.92,4.696326,326949369
421,2018-09-14,5.0,5.113333,4.9,4.953333,4.728144,166293816
422,2018-09-17,4.833333,4.946666,4.706666,4.753333,4.537238,84617020
423,2018-09-18,4.733333,4.946666,4.62,4.88,4.658146,131780458
424,2018-09-19,4.9,5.113333,4.84,5.006666,4.779053,118641897
425,2018-09-20,5.06,5.133333,4.833333,4.926666,4.70269,72400527
426,2018-09-21,4.966666,5.173333,4.906666,5.146666,4.912688,111559497
427,2018-09-24,5.086666,5.086666,4.913333,5.026666,4.798144,58809648
428,2018-09-26,4.98,5.213333,4.98,5.053333,4.823599,80897157
429,2018-09-27,5.046666,5.08,4.86,4.966666,4.740871,79953255
430,2018-09-28,5.04,5.04,4.813333,4.866666,4.645419,58615273
431,2018-10-02,4.873333,4.986666,4.733333,4.74,4.52451,67471497
432,2018-10-03,4.666666,4.813333,4.6,4.633333,4.422692,67399378
433,2018-10-04,4.58,4.6,4.44,4.5,4.295421,77437870
434,2018-10-05,4.413333,4.56,4.406666,4.513333,4.308147,67709853
435,2018-10-08,4.533333,4.573333,4.333333,4.34,4.142695,107581200
436,2018-10-09,4.333333,4.446666,4.313333,4.366666,4.168149,63943590
437,2018-10-10,4.413333,4.573333,4.36,4.366666,4.168149,59638717
438,2018-10-11,4.066666,4.226666,4.02,4.126666,3.93906,104073153
439,2018-10-12,4.166666,4.4,4.106666,4.34,4.142695,117482184
440,2018-10-15,4.406666,4.6,4.4,4.486666,4.282694,107210269
441,2018-10-16,4.573333,4.6,4.4,4.446666,4.244512,53426610
442,2018-10-18,4.566666,4.566666,4.353333,4.386666,4.18724,53250256
443,2018-10-19,4.3,4.553333,4.273333,4.453333,4.250876,100569162
444,2018-10-22,4.506666,4.96,4.506666,4.926666,4.70269,136245001
445,2018-10-23,4.833333,4.893333,4.58,4.606666,4.397237,90721465
446,2018-10-24,4.66,4.833333,4.58,4.66,4.448147,77134129
447,2018-10-25,4.506666,4.74,4.406666,4.733333,4.518147,83382211
448,2018-10-26,4.753333,4.786666,4.5,4.56,4.352693,66437178
449,2018-10-29,4.6,4.626666,4.353333,4.413333,4.212694,47308531
450,2018-10-30,4.433333,4.613333,4.326666,4.486666,4.282694,45893928
451,2018-10-31,4.58,4.753333,4.52,4.686666,4.473602,74139484
452,2018-11-01,4.753333,5.033333,4.74,4.92,4.696326,107863597
453,2018-11-02,5.42,5.46,5.133333,5.46,5.211777,186507205
454,2018-11-05,5.3,5.38,5.166666,5.286666,5.046324,84602044
455,2018-11-06,5.34,5.473333,5.2,5.473333,5.224504,72608418
456,2018-11-07,5.46,5.606666,5.4,5.46,5.211777,76907604
457,2018-11-08,5.586666,5.62,5.34,5.4,5.154505,45815569
458,2018-11-09,5.313333,5.386666,5.226666,5.26,5.02087,56059278
459,2018-11-12,5.226666,5.36,5.173333,5.34,5.097233,40277400
460,2018-11-13,5.173333,5.386666,5.073333,5.386666,5.141777,45402232
461,2018-11-14,5.506666,5.506666,5.1,5.146666,4.912688,68145387
462,2018-11-15,5.0,5.046666,4.786666,4.953333,4.728144,158075818
463,2018-11-16,4.94,4.953333,4.746666,4.906666,4.683598,102314221
464,2018-11-19,4.913333,5.013333,4.886666,5.006666,4.779053,70927650
465,2018-11-20,4.966666,4.966666,4.786666,4.793333,4.575418,45523630
466,2018-11-21,4.733333,4.98,4.72,4.96,4.734509,49517247
467,2018-11-22,4.96,4.96,4.713333,4.713333,4.499055,75780598
468,2018-11-23,4.5,4.713333,4.5,4.713333,4.499055,82483500
469,2018-11-26,4.746666,4.846666,4.733333,4.793333,4.575418,38379753
470,2018-11-27,4.813333,4.846666,4.666666,4.82,4.600873,36413139
471,2018-11-28,4.88,4.98,4.82,4.946666,4.72178,58142469
472,2018-11-29,5.006666,5.02,4.72,4.733333,4.518147,80239879
473,2018-11-30,4.746666,4.9,4.746666,4.76,4.543601,75799650
474,2018-12-03,4.893333,5.02,4.833333,4.873333,4.651782,110734347
475,2018-12-04,4.873333,4.9,4.786666,4.82,4.600873,131162719
476,2018-12-05,4.746666,4.746666,4.633333,4.633333,4.43496,116448052
477,2018-12-06,4.566666,4.606666,3.806666,3.893333,3.726643,395251110
478,2018-12-07,3.76,3.8,3.393333,3.586666,3.433106,614089263
479,2018-12-10,3.533333,3.673333,3.446666,3.526666,3.375674,178475460
480,2018-12-11,3.553333,3.646666,3.486666,3.613333,3.458631,138259905
481,2018-12-12,3.646666,3.66,3.573333,3.593333,3.439487,102722535
482,2018-12-13,3.58,3.666666,3.52,3.646666,3.490537,77665480
483,2018-12-14,3.593333,3.606666,3.44,3.473333,3.324625,98745394
484,2018-12-17,3.466666,3.533333,3.386666,3.5,3.35015,64862308
485,2018-12-18,3.486666,3.633333,3.466666,3.553333,3.4012,60855894
486,2018-12-19,3.553333,3.586666,3.44,3.466666,3.318244,61999134
487,2018-12-20,3.46,3.486666,3.346666,3.393333,3.24805,92797176
488,2018-12-21,3.346666,3.413333,3.326666,3.386666,3.241668,87776446
489,2018-12-24,3.34,3.433333,3.306666,3.433333,3.286337,27079632
490,2018-12-27,3.466666,3.5,3.3,3.333333,3.190619,59406552
491,2018-12-28,3.34,3.42,3.32,3.393333,3.24805,39410562
492,2018-12-31,3.44,3.453333,3.36,3.44,3.292719,29776149
493,2019-01-02,3.46,3.46,3.253333,3.313333,3.171475,61352448
494,2019-01-03,3.333333,3.333333,3.02,3.086666,2.954513,149926410
495,2019-01-04,3.033333,3.346666,3.02,3.346666,3.203381,143743560
496,2019-01-07,3.386666,3.433333,3.273333,3.34,3.197,75948763
497,2019-01-08,3.373333,3.38,3.28,3.366666,3.222525,55203781
498,2019-01-09,3.4,3.5,3.34,3.386666,3.241668,90493185
499,2019-01-10,3.42,3.793333,3.366666,3.78,3.618162,263437167
500,2019-01-11,3.78,3.78,3.586666,3.633333,3.477774,171196591
501,2019-01-14,3.633333,3.653333,3.54,3.573333,3.420343,50620134
502,2019-01-15,3.613333,3.653333,3.52,3.64,3.484156,80499682
503,2019-01-16,3.613333,3.96,3.606666,3.9,3.733025,193553239
504,2019-01-17,3.946666,4.113333,3.8,4.013333,3.841505,205436083
505,2019-01-18,4.113333,4.366666,4.106666,4.306666,4.12228,229379022
506,2019-01-21,4.34,4.366666,4.106666,4.153333,3.975512,117000423
507,2019-01-22,4.073333,4.126666,3.873333,4.02,3.847887,151486473
508,2019-01-23,3.953333,4.08,3.933333,4.066666,3.892555,84610612
509,2019-01-24,4.133333,4.133333,4.02,4.06,3.886175,82689522
510,2019-01-25,4.086666,4.106666,4.013333,4.06,3.886175,70231186
511,2019-01-28,4.08,4.093333,3.906666,4.0,3.828743,96876660
512,2019-01-29,3.966666,4.28,3.946666,4.253333,4.07123,154421940
513,2019-01-30,4.28,4.32,4.18,4.206666,4.026561,92452255
514,2019-01-31,4.28,4.4,4.24,4.4,4.211618,128501733
515,2019-02-01,4.44,4.473333,4.306666,4.466666,4.275429,111468466
516,2019-02-04,4.42,4.486666,4.36,4.486666,4.294573,39269595
517,2019-02-08,4.36,4.453333,4.2,4.4,4.211618,63546502
518,2019-02-11,4.393333,4.486666,4.28,4.473333,4.28181,84796023
519,2019-02-12,4.46,4.713333,4.4,4.7,4.498773,145798188
520,2019-02-13,4.72,4.733333,4.58,4.706666,4.505153,105425364
521,2019-02-14,4.726666,4.813333,4.666666,4.74,4.53706,89735010
522,2019-02-15,4.74,4.74,4.46,4.593333,4.396672,148857861
523,2019-02-18,4.633333,4.7,4.54,4.64,4.441341,98146776
524,2019-02-19,4.653333,4.653333,4.333333,4.36,4.173329,160528552
525,2019-02-20,4.426666,4.433333,4.14,4.273333,4.090373,165839523
526,2019-02-21,4.253333,4.42,4.24,4.346666,4.160566,87234750
527,2019-02-22,4.346666,4.406666,4.286666,4.386666,4.198854,70277386
528,2019-02-25,4.406666,4.46,4.306666,4.44,4.249905,103017000
529,2019-02-26,4.5,4.733333,4.34,4.673333,4.473248,181380810
530,2019-02-27,4.7,4.706666,4.533333,4.6,4.403054,73596010
531,2019-02-28,4.593333,4.6,4.46,4.54,4.345623,96250923
532,2019-03-01,4.58,4.58,4.386666,4.56,4.364767,72565404
533,2019-03-04,4.533333,4.793333,4.533333,4.68,4.479629,110426317
534,2019-03-05,4.673333,4.793333,4.64,4.713333,4.511534,63930015
535,2019-03-06,4.74,4.746666,4.606666,4.66,4.460485,58197534
536,2019-03-07,4.646666,4.666666,4.473333,4.533333,4.339241,65865217
537,2019-03-08,4.453333,4.513333,4.353333,4.373333,4.186092,61816258
538,2019-03-11,4.393333,4.646666,4.393333,4.633333,4.43496,89900227
539,2019-03-12,4.7,4.753333,4.653333,4.706666,4.505153,88552161
540,2019-03-13,4.686666,4.686666,4.513333,4.526666,4.33286,63026329
541,2019-03-14,4.58,4.593333,4.4,4.446666,4.256285,72868900
542,2019-03-15,4.5,4.613333,4.466666,4.58,4.383911,72691044
543,2019-03-18,4.653333,4.68,4.566666,4.68,4.479629,76099180
544,2019-03-19,4.733333,5.006666,4.7,4.92,4.709353,196818928
545,2019-03-20,5.0,5.0,4.733333,4.753333,4.549823,122175793
546,2019-03-21,4.813333,4.96,4.766666,4.9,4.690209,96081619
547,2019-03-22,4.966666,4.966666,4.773333,4.866666,4.658304,64855956
548,2019-03-25,4.686666,4.733333,4.626666,4.666666,4.466866,74692500
549,2019-03-26,4.753333,4.793333,4.586666,4.633333,4.43496,46865631
550,2019-03-27,4.646666,4.68,4.6,4.653333,4.454104,37440069
551,2019-03-28,4.66,4.68,4.54,4.606666,4.409435,41940430
552,2019-03-29,4.64,4.8,4.62,4.773333,4.568966,72654511
553,2019-04-01,4.873333,4.973333,4.84,4.88,4.671067,99470940
554,2019-04-02,4.953333,4.96,4.78,4.833333,4.626398,93812497
555,2019-04-03,4.88,5.033333,4.833333,4.986666,4.773165,120472399
556,2019-04-04,5.0,5.126666,4.906666,4.966666,4.754022,74300250
557,2019-04-08,5.02,5.32,4.986666,5.32,5.092228,150784975
558,2019-04-09,5.386666,5.66,5.346666,5.5,5.264522,169141665
559,2019-04-10,5.366666,5.453333,5.313333,5.44,5.20709,87259164
560,2019-04-11,5.6,5.6,5.32,5.36,5.130516,81099609
561,2019-04-12,5.34,5.386666,5.246666,5.333333,5.10499,44849650
562,2019-04-15,5.38,5.433333,5.2,5.22,4.99651,72007794
563,2019-04-16,5.26,5.326666,5.12,5.3,5.073085,54529336
564,2019-04-17,5.353333,5.36,5.18,5.313333,5.085846,47965692
565,2019-04-18,5.273333,5.273333,5.14,5.2,4.977365,54931131
566,2019-04-23,5.2,5.233333,5.02,5.046666,4.830597,88560522
567,2019-04-24,5.066666,5.193333,4.993333,5.086666,4.868884,64961539
568,2019-04-25,5.066666,5.18,4.966666,5.006666,4.792309,39224208
569,2019-04-26,4.98,5.06,4.94,5.006666,4.792309,42731656
570,2019-04-29,5.013333,5.093333,4.926666,5.053333,4.836978,41300460
571,2019-04-30,4.98,5.066666,4.946666,5.026666,4.811453,30187182
572,2019-05-02,4.946666,5.0,4.906666,4.993333,4.779547,42872836
573,2019-05-03,4.966666,5.173333,4.933333,5.133333,4.913553,49897296
574,2019-05-06,4.94,4.946666,4.76,4.886666,4.677447,113672085
575,2019-05-07,4.933333,5.086666,4.886666,4.92,4.709353,72013542
576,2019-05-08,4.806666,4.96,4.78,4.933333,4.722116,55798936
577,2019-05-09,4.88,4.88,4.686666,4.686666,4.486011,88776847
578,2019-05-10,4.786666,5.013333,4.766666,4.92,4.709353,87408798
579,2019-05-14,4.693333,4.993333,4.693333,4.953333,4.74126,100403941
580,2019-05-15,4.993333,5.2,4.953333,5.12,4.90079,92567361
581,2019-05-16,5.1,5.513333,5.06,5.42,5.187947,187518487
582,2019-05-17,5.533333,5.533333,5.206666,5.253333,5.028416,75920356
583,2019-05-20,5.306666,5.406666,5.1,5.213333,4.990129,92173047
584,2019-05-21,5.16,5.2,5.066666,5.106666,4.888027,74251483
585,2019-05-22,5.193333,5.286666,5.04,5.133333,4.913553,85248474
586,2019-05-23,5.12,5.12,4.813333,4.88,4.671067,94686037
587,2019-05-24,4.946666,5.02,4.866666,4.906666,4.696589,51781479
588,2019-05-27,4.926666,5.26,4.926666,5.22,4.99651,101905503
589,2019-05-28,5.266666,5.493333,5.12,5.386666,5.156039,158585383
590,2019-05-29,5.333333,5.366666,5.266666,5.273333,5.047559,54394870
591,2019-05-30,5.266666,5.293333,5.1,5.233333,5.009273,58826910
592,2019-05-31,5.22,5.393333,5.213333,5.273333,5.047559,69686715
593,2019-06-03,5.273333,5.273333,5.133333,5.206666,4.983747,36315450
594,2019-06-04,5.206666,5.206666,5.033333,5.08,4.862503,49396609
595,2019-06-05,5.146666,5.166666,4.5,4.653333,4.454104,280019743
596,2019-06-06,4.666666,4.7,4.493333,4.6,4.403054,98009140
597,2019-06-10,4.613333,4.8,4.58,4.76,4.556205,103784022
598,2019-06-11,4.773333,4.866666,4.693333,4.793333,4.58811,62621524
599,2019-06-12,4.733333,4.753333,4.64,4.666666,4.466866,49086414
600,2019-06-13,4.68,4.793333,4.64,4.7,4.498773,65826480
601,2019-06-14,4.726666,4.786666,4.673333,4.733333,4.543569,112699903
602,2019-06-17,4.8,4.913333,4.766666,4.813333,4.620361,65303965
603,2019-06-18,4.886666,4.96,4.826666,4.933333,4.735549,63992145
604,2019-06-19,5.0,5.153333,4.993333,5.1,4.895535,80832171
605,2019-06-20,5.106666,5.213333,5.066666,5.186666,4.978727,52844659
606,2019-06-21,5.186666,5.26,5.073333,5.12,4.914732,54707017
607,2019-06-24,5.08,5.36,5.073333,5.233333,5.023523,75861735
608,2019-06-25,5.213333,5.3,5.12,5.213333,5.004325,50650060
609,2019-06-26,5.22,5.433333,5.1,5.36,5.145112,89204025
610,2019-06-27,5.393333,5.453333,5.36,5.44,5.221903,73529193
611,2019-06-28,5.46,5.46,5.306666,5.326666,5.113113,47747190
612,2019-07-02,5.426666,5.593333,5.366666,5.54,5.317895,94963873
613,2019-07-03,5.54,5.666666,5.473333,5.626666,5.401086,64104880
614,2019-07-04,5.633333,5.92,5.626666,5.786666,5.554672,86650971
615,2019-07-05,5.853333,5.88,5.753333,5.866666,5.631464,58866759
616,2019-07-08,5.8,5.866666,5.56,5.666666,5.439483,77178778
617,2019-07-09,5.633333,5.673333,5.546666,5.626666,5.401086,51013462
618,2019-07-10,5.653333,5.94,5.626666,5.813333,5.58027,76657915
619,2019-07-11,5.866666,5.9,5.76,5.773333,5.541873,39930552
620,2019-07-12,5.72,5.786666,5.673333,5.68,5.452282,52612915
621,2019-07-15,5.666666,6.0,5.54,5.993333,5.753053,159190558
622,2019-07-16,6.033333,6.04,5.873333,5.953333,5.714657,99279103
623,2019-07-17,5.866666,5.98,5.84,5.913333,5.67626,34840558
624,2019-07-18,5.866666,5.96,5.846666,5.886666,5.650662,29506659
625,2019-07-19,5.946666,6.1,5.873333,6.0,5.759453,55903423
626,2019-07-22,5.9,5.98,5.846666,5.926666,5.689059,32909038
627,2019-07-23,6.033333,6.26,5.94,6.26,6.00903,86798500
628,2019-07-24,6.266666,6.326666,6.14,6.166666,5.919436,63339939
629,2019-07-25,6.2,6.446666,6.18,6.393333,6.137017,80222142
630,2019-07-26,6.333333,6.506666,6.293333,6.3,6.047425,80313897
631,2019-07-29,6.3,6.366666,6.18,6.333333,6.079423,48465297
632,2019-07-30,6.333333,6.5,6.333333,6.386666,6.130617,44209311
633,2019-07-31,6.366666,6.453333,6.206666,6.453333,6.194612,30767071
634,2019-08-01,6.346666,6.546666,6.34,6.4,6.143416,57810018
635,2019-08-02,6.146666,6.3,6.073333,6.086666,5.842645,103723135
636,2019-08-05,5.933333,6.1,5.873333,5.98,5.740255,88151953
637,2019-08-06,5.866666,6.22,5.786666,6.146666,5.900239,91892290
638,2019-08-07,6.226666,6.26,6.106666,6.173333,5.925837,65376352
639,2019-08-08,6.16,6.34,6.14,6.3,6.047425,43821183
640,2019-08-09,6.333333,6.453333,6.213333,6.213333,5.964232,43992375
641,2019-08-12,6.213333,6.386666,6.213333,6.286666,6.034626,42630984
642,2019-08-13,6.22,6.286666,6.013333,6.073333,5.829846,52961758
643,2019-08-14,6.213333,6.28,6.046666,6.046666,5.804249,66273244
644,2019-08-15,5.926666,6.113333,5.906666,6.04,5.797849,64317307
645,2019-08-16,6.033333,6.393333,6.0,6.28,6.028227,92345500
646,2019-08-19,6.36,6.666666,6.353333,6.62,6.354596,92418801
647,2019-08-20,6.666666,6.893333,6.646666,6.733333,6.463386,71567491
648,2019-08-21,6.746666,7.213333,6.733333,6.973333,6.693764,150629053
649,2019-08-22,7.026666,7.186666,6.92,7.04,6.757758,74470716
650,2019-08-23,7.04,7.306666,6.88,7.186666,6.898545,72281701
651,2019-08-26,6.893333,7.373333,6.813333,7.24,6.94974,99917539
652,2019-08-27,7.386666,7.453333,7.226666,7.333333,7.03933,89653899
653,2019-08-28,7.4,7.413333,7.0,7.08,6.796154,89404546
654,2019-08-29,6.933333,7.853333,6.706666,7.773333,7.461691,188536741
655,2019-08-30,7.8,8.106666,7.626666,7.773333,7.461691,97532185
656,2019-09-02,7.773333,8.16,7.693333,7.88,7.564082,96566992
657,2019-09-03,7.933333,8.04,7.746666,7.786666,7.47449,50395104
658,2019-09-04,7.88,7.986666,7.76,7.786666,7.47449,75067078
659,2019-09-05,7.68,8.12,7.68,7.866666,7.551282,101107602
660,2019-09-06,7.946666,7.946666,7.6,7.613333,7.308106,76742101
661,2019-09-09,7.733333,7.733333,7.146666,7.293333,7.000935,172986088
662,2019-09-10,7.253333,7.466666,7.16,7.293333,7.000935,97818180
663,2019-09-11,7.293333,7.333333,6.973333,7.173333,6.885746,79597563
664,2019-09-12,7.24,7.453333,7.12,7.226666,6.949859,47447857
665,2019-09-13,7.306666,7.333333,7.16,7.333333,7.052439,40675335
666,2019-09-16,7.186666,7.413333,7.106666,7.186666,6.91139,78890092
667,2019-09-17,7.186666,7.226666,7.0,7.2,6.924213,83236215
668,2019-09-18,7.266666,7.36,7.08,7.186666,6.91139,88517629
669,2019-09-19,7.24,7.24,7.053333,7.173333,6.898568,68862679
670,2019-09-20,7.2,7.293333,7.066666,7.12,6.847278,81105663
671,2019-09-23,7.133333,7.133333,6.84,6.906666,6.642115,90701512
672,2019-09-24,6.96,7.08,6.32,6.986666,6.719051,441025791
673,2019-09-25,6.92,6.92,6.56,6.613333,6.360018,148929373
674,2019-09-26,6.613333,6.813333,6.533333,6.706666,6.449776,92693667
675,2019-09-27,6.6,6.706666,6.54,6.693333,6.436954,35350809
676,2019-09-30,6.666666,6.76,6.58,6.64,6.385664,34404895
677,2019-10-02,6.66,6.733333,6.593333,6.706666,6.449776,33863142
678,2019-10-03,6.606666,6.8,6.606666,6.786666,6.526711,35328609
679,2019-10-04,6.866666,6.986666,6.653333,6.8,6.539536,61255467
680,2019-10-08,6.8,7.186666,6.746666,6.986666,6.719051,97905051
681,2019-10-09,6.92,7.08,6.88,7.0,6.731874,47884464
682,2019-10-10,7.066666,7.293333,7.026666,7.24,6.962681,69116002
683,2019-10-11,7.346666,7.426666,6.933333,7.213333,6.937036,139518423
684,2019-10-14,7.333333,7.466666,7.293333,7.44,7.155021,67377861
685,2019-10-15,7.506666,7.72,7.44,7.546666,7.257602,62171620
686,2019-10-16,7.48,7.626666,7.48,7.56,7.270423,40821030
687,2019-10-17,7.626666,7.76,7.373333,7.493333,7.20631,68043000
688,2019-10-18,7.4,7.56,7.4,7.44,7.155021,52550764
689,2019-10-21,7.453333,7.613333,7.4,7.453333,7.167843,40824277
690,2019-10-22,7.533333,7.56,7.306666,7.36,7.078085,35920248
691,2019-10-23,7.48,7.48,7.133333,7.2,6.924213,50307637
692,2019-10-24,7.226666,7.28,7.133333,7.28,7.001149,30101092
693,2019-10-25,7.306666,7.6,7.306666,7.533333,7.244779,62761146
694,2019-10-28,7.6,7.853333,7.546666,7.626666,7.334537,56747349
695,2019-10-29,7.773333,7.92,7.64,7.76,7.462763,62378928
696,2019-10-30,7.84,7.84,7.546666,7.733333,7.437118,50075121
697,2019-10-31,7.733333,7.906666,7.706666,7.813333,7.514054,47529961
698,2019-11-01,7.813333,7.84,7.693333,7.813333,7.514054,28266289
699,2019-11-04,7.853333,8.133333,7.813333,8.106666,7.79615,65155383
700,2019-11-05,8.133333,8.146666,7.786666,7.88,7.578168,65875024
701,2019-11-06,7.96,7.96,7.76,7.893333,7.590989,49319932
702,2019-11-07,7.933333,8.08,7.866666,8.066666,7.757682,52462012
703,2019-11-08,8.106666,8.106666,7.786666,7.866666,7.565343,52647316
704,2019-11-11,7.946666,7.946666,7.52,7.64,7.34736,77732569
705,2019-11-12,7.666666,7.733333,7.346666,7.52,7.231956,69988950
706,2019-11-13,7.346666,7.626666,7.333333,7.586666,7.296069,63020043
707,2019-11-14,7.64,7.773333,7.466666,7.533333,7.244779,34923271
708,2019-11-15,7.64,7.64,7.44,7.466666,7.180665,32271583
709,2019-11-18,7.466666,7.493333,7.306666,7.426666,7.142197,46118029
710,2019-11-19,7.493333,7.786666,7.346666,7.786666,7.488409,63540387
711,2019-11-20,7.746666,7.893333,7.613333,7.706666,7.411473,40091707
712,2019-11-21,7.626666,7.666666,7.453333,7.546666,7.257602,43641964
713,2019-11-22,7.48,7.573333,7.346666,7.506666,7.219133,45596796
714,2019-11-25,7.56,7.56,7.28,7.36,7.078085,61538499
715,2019-11-26,7.413333,7.586666,7.373333,7.466666,7.180665,71566702
716,2019-11-27,7.266666,7.36,7.04,7.12,6.847278,179381109
717,2019-11-28,7.013333,7.24,6.8,7.08,6.80881,160131142
718,2019-11-29,6.933333,7.08,6.66,6.733333,6.475422,189681723
719,2019-12-02,6.706666,6.84,6.606666,6.706666,6.449776,96370602
720,2019-12-03,6.666666,6.813333,6.66,6.786666,6.526711,50349010
721,2019-12-04,6.8,6.813333,6.72,6.746666,6.488245,39851881
722,2019-12-05,6.866666,6.986666,6.8,6.906666,6.642115,73439832
723,2019-12-06,6.92,7.12,6.866666,7.08,6.80881,186491520
724,2019-12-09,7.12,7.173333,6.693333,6.746666,6.488245,126206397
725,2019-12-10,6.8,6.853333,6.693333,6.746666,6.501092,44108952
726,2019-12-11,6.76,6.866666,6.746666,6.813333,6.565332,31387755
727,2019-12-12,6.893333,6.946666,6.813333,6.88,6.629572,47373553
728,2019-12-13,6.986666,6.986666,6.84,6.893333,6.64242,41959051
729,2019-12-16,6.893333,6.96,6.8,6.866666,6.616724,29675901
730,2019-12-17,6.946666,7.24,6.893333,7.12,6.860837,92201928
731,2019-12-18,7.146666,7.173333,6.946666,7.08,6.822292,55034911
732,2019-12-19,7.12,7.146666,7.0,7.066666,6.809444,38853529
733,2019-12-20,7.146666,7.266666,7.026666,7.173333,6.912228,67145109
734,2019-12-23,7.226666,7.373333,7.186666,7.346666,7.079252,62128681
735,2019-12-24,7.293333,7.44,7.293333,7.346666,7.079252,18327498
736,2019-12-27,7.44,7.506666,7.346666,7.453333,7.182037,45283596
737,2019-12-30,7.52,7.52,7.186666,7.253333,6.989316,65291142
738,2019-12-31,7.253333,7.306666,7.146666,7.266666,7.002164,28412688
739,2020-01-02,7.266666,7.373333,7.2,7.333333,7.066404,38330250
740,2020-01-03,7.4,7.413333,7.146666,7.213333,6.950772,50440714
741,2020-01-06,7.186666,7.186666,6.853333,7.0,6.745204,67720573
742,2020-01-07,7.013333,7.2,7.0,7.133333,6.873684,49351089
743,2020-01-08,6.906666,7.12,6.893333,7.08,6.822292,28067889
744,2020-01-09,7.2,7.306666,7.16,7.266666,7.002164,42028972
745,2020-01-10,7.32,7.386666,7.253333,7.32,7.053557,33900190
746,2020-01-13,7.4,7.44,7.293333,7.386666,7.117796,35285026
747,2020-01-14,7.453333,7.453333,7.2,7.293333,7.027861,46431322
748,2020-01-15,7.213333,7.32,7.066666,7.213333,6.950772,40253644
749,2020-01-16,7.253333,7.613333,7.186666,7.56,7.284821,104389869
750,2020-01-17,7.56,7.92,7.4,7.826666,7.541781,145425868
751,2020-01-20,8.0,8.333333,7.96,8.213333,7.914373,153152941
752,2020-01-21,8.293333,8.306666,7.826666,7.96,7.670261,131292291
