Date,Open,High,Low,Close,Adj Close,Volume
2017-06-23,3.124444,3.137777,3.088888,3.097777,2.916541,13357678
2017-06-26,3.142222,3.155555,3.053333,3.071111,2.891435,40502272
2017-06-27,3.088888,3.088888,3.026666,3.035555,2.857959,54716373
2017-06-28,3.057777,3.133333,3.053333,3.088888,2.914573,68789074
2017-06-29,3.120000,3.120000,3.053333,3.080000,2.906187,22479750
2017-06-30,3.084444,3.088888,3.048888,3.066666,2.893605,16565001
2017-07-03,3.084444,3.146666,3.031111,3.066666,2.893605,26941277
2017-07-04,3.066666,3.066666,2.960000,3.022222,2.851670,56737350
2017-07-05,3.013333,3.040000,2.982222,3.035555,2.864250,33793031
2017-07-06,3.048888,3.048888,2.991111,3.017777,2.853743,40334699
2017-07-07,3.022222,3.084444,3.008888,3.022222,2.857946,33087377
2017-07-10,3.022222,3.044444,2.986666,2.995555,2.832729,17211575
2017-07-11,3.017777,3.053333,3.000000,3.026666,2.862149,13052938
2017-07-12,3.062222,3.062222,2.995555,3.013333,2.849541,12319749
2017-07-13,3.057777,3.088888,3.040000,3.075555,2.908381,29507280
2017-07-14,3.111111,3.111111,3.053333,3.071111,2.904178,8444250
2017-07-17,3.120000,3.120000,3.008888,3.022222,2.857946,32459422
2017-07-18,3.066666,3.066666,2.977777,2.995555,2.832729,29665642
2017-07-19,3.004444,3.048888,2.995555,3.044444,2.878961,15283746
2017-07-20,3.048888,3.097777,3.040000,3.071111,2.904178,31268871
2017-07-21,3.075555,3.084444,2.995555,3.035555,2.870554,32181750
2017-07-24,3.048888,3.164444,3.017777,3.128888,2.958815,75337260
2017-07-25,3.142222,3.164444,3.066666,3.080000,2.912584,24607926
2017-07-26,3.128888,3.128888,3.075555,3.075555,2.908381,15479100
2017-07-27,3.071111,3.075555,3.022222,3.035555,2.870554,26704764
2017-07-28,3.040000,3.040000,3.013333,3.013333,2.849541,33911496
2017-07-31,3.013333,3.071111,3.004444,3.066666,2.899975,37464169
2017-08-01,3.124444,3.124444,3.057777,3.057777,2.891568,21315278
2017-08-02,3.057777,3.075555,2.995555,3.013333,2.849541,47578533
2017-08-03,3.026666,3.040000,2.973333,2.973333,2.811715,24569424
2017-08-04,2.973333,3.040000,2.968888,3.013333,2.849541,64426387
2017-08-07,3.013333,3.040000,2.986666,3.013333,2.849541,87237618
2017-08-08,3.044444,3.124444,3.013333,3.102222,2.933598,47863559
2017-08-09,3.102222,3.111111,3.062222,3.075555,2.908381,13478006
2017-08-10,3.084444,3.111111,3.053333,3.062222,2.895772,22289600
2017-08-11,3.066666,3.075555,2.968888,2.973333,2.811715,26304750
2017-08-14,2.968888,3.031111,2.968888,3.000000,2.836932,34192845
2017-08-15,3.017777,3.022222,2.977777,2.982222,2.820121,36119250
2017-08-16,2.995555,3.017777,2.982222,3.004444,2.841135,23601231
2017-08-17,3.017777,3.017777,2.964444,2.977777,2.815917,33028371
2017-08-18,2.977777,2.986666,2.884444,2.893333,2.736063,48485250
2017-08-21,2.920000,2.964444,2.893333,2.893333,2.736063,23305488
2017-08-22,2.951111,3.084444,2.937777,3.026666,2.862149,95863495
2017-08-23,3.026666,3.026666,3.026666,3.026666,2.862149,0
2017-08-24,3.057777,3.111111,3.031111,3.097777,2.929394,74417463
2017-08-25,3.102222,3.102222,3.048888,3.093333,2.925192,32455023
2017-08-28,3.093333,3.111111,3.048888,3.066666,2.899975,33673830
2017-08-29,3.066666,3.093333,3.017777,3.031111,2.866352,38225828
2017-08-30,3.066666,3.097777,3.040000,3.044444,2.878961,30331584
2017-08-31,3.035555,3.066666,3.026666,3.053333,2.887366,32124177
2017-09-01,3.066666,3.200000,3.048888,3.173333,3.000843,63223346
2017-09-04,3.191111,3.408888,3.164444,3.364444,3.181567,101113175
2017-09-05,3.377777,3.377777,3.288888,3.364444,3.181567,48975750
2017-09-06,3.417777,3.511111,3.400000,3.475555,3.286638,75907203
2017-09-07,3.502222,3.511111,3.417777,3.426666,3.240407,33979540
2017-09-08,3.488888,3.502222,3.448888,3.466666,3.278232,32760168
2017-09-11,3.493333,3.493333,3.324444,3.337777,3.156349,43786190
2017-09-12,3.395555,3.457777,3.364444,3.448888,3.270130,44858250
2017-09-13,3.466666,3.551111,3.408888,3.497777,3.316484,41455838
2017-09-14,3.466666,3.488888,3.377777,3.400000,3.223775,30613398
2017-09-15,3.440000,3.457777,3.373333,3.444444,3.265916,32377200
2017-09-18,3.520000,3.537777,3.457777,3.537777,3.354411,24488595
2017-09-19,3.577777,3.715555,3.515555,3.697777,3.506119,81821657
2017-09-20,3.724444,3.746666,3.657777,3.728888,3.535617,41064795
2017-09-21,3.760000,3.760000,3.635555,3.657777,3.468191,31036554
2017-09-22,3.666666,3.733333,3.622222,3.671111,3.480834,22333151
2017-09-25,3.666666,3.666666,3.542222,3.591111,3.404981,22931946
2017-09-26,3.635555,3.671111,3.595555,3.635555,3.447121,35501319
2017-09-27,3.671111,3.702222,3.608888,3.702222,3.510333,29530809
2017-09-28,3.728888,3.728888,3.622222,3.657777,3.468191,15019605
2017-09-29,3.711111,3.711111,3.626666,3.671111,3.480834,11868273
2017-10-03,3.680000,3.822222,3.644444,3.813333,3.615685,19103035
2017-10-04,3.817777,3.848888,3.742222,3.795555,3.598828,8380494
2017-10-06,3.982222,3.982222,3.853333,3.888888,3.687324,24140250
2017-10-09,3.866666,3.915555,3.822222,3.862222,3.662040,9167377
2017-10-10,3.964444,4.022222,3.893333,3.977777,3.771605,38971309
2017-10-11,4.000000,4.000000,3.875555,3.915555,3.712608,52794924
2017-10-12,3.946666,3.951111,3.808888,3.871111,3.670468,20930091
2017-10-13,3.946666,3.946666,3.831111,3.857777,3.657825,16545226
2017-10-16,3.942222,3.946666,3.871111,3.946666,3.742107,22235962
2017-10-17,4.013333,4.013333,3.840000,3.893333,3.691539,18246235
2017-10-18,3.915555,3.955555,3.884444,3.915555,3.712608,15192000
2017-10-19,3.946666,4.084444,3.880000,3.897777,3.695752,52535355
2017-10-20,3.986666,4.022222,3.924444,3.982222,3.775820,23779289
2017-10-23,3.928888,4.106666,3.920000,4.004444,3.796891,25654050
2017-10-24,4.026666,4.026666,3.880000,3.906666,3.704180,23157362
2017-10-25,3.928888,4.013333,3.884444,3.906666,3.704180,22507967
2017-10-26,3.911111,4.013333,3.902222,3.942222,3.737894,33756889
2017-10-27,3.862222,3.942222,3.817777,3.831111,3.632542,31679280
2017-10-30,3.888888,3.906666,3.760000,3.813333,3.615685,28538565
2017-10-31,3.893333,4.097777,3.866666,4.048888,3.839031,68536845
2017-11-01,4.133333,4.324444,4.097777,4.266666,4.045521,58772250
2017-11-02,4.351111,4.351111,4.177777,4.235555,4.016022,30396406
2017-11-03,4.235555,4.426666,4.204444,4.373333,4.146660,56271345
2017-11-06,4.400000,4.693333,4.315555,4.666666,4.424789,78370227
2017-11-07,4.551111,4.720000,4.506666,4.568888,4.332078,63224280
2017-11-08,4.693333,4.711111,4.533333,4.604444,4.365792,40947788
2017-11-09,4.711111,4.817777,4.560000,4.560000,4.323652,34958317
2017-11-10,4.693333,5.120000,4.684444,5.075555,4.812485,94809588
2017-11-13,5.137777,5.244444,4.995555,5.111111,4.846197,84572113
2017-11-14,5.164444,5.226666,4.942222,4.951111,4.694491,50845214
2017-11-15,4.986666,5.075555,4.826666,4.826666,4.576496,52632632
2017-11-16,4.888888,5.084444,4.835555,4.933333,4.677634,68483997
2017-11-17,5.111111,5.271111,4.995555,5.022222,4.761916,51452473
2017-11-20,4.977777,5.022222,4.808888,4.897777,4.643922,52253613
2017-11-21,4.871111,5.164444,4.871111,5.128888,4.863055,73586830
2017-11-22,5.137777,5.137777,4.977777,4.977777,4.719775,50327010
2017-11-23,4.977777,5.022222,4.551111,4.622222,4.382648,85437884
2017-11-24,4.702222,4.853333,4.622222,4.853333,4.601782,84419284
2017-11-27,4.844444,4.844444,4.657777,4.711111,4.466930,40023591
2017-11-28,4.702222,4.791111,4.640000,4.755555,4.517595,29153920
