Date,Open,High,Low,Close,Adj Close,Volume
2017-02-28,27.650000,27.650000,26.700001,26.700001,24.335667,1330637
2017-03-01,26.400000,27.700001,26.400000,27.549999,25.110399,2076684
2017-03-02,27.750000,27.799999,26.850000,26.900000,24.517960,1579110
2017-03-03,26.900000,26.900000,26.500000,26.600000,24.244524,1147993
2017-03-06,26.600000,26.900000,26.250000,26.850000,24.472385,788057
2017-03-07,26.850000,27.150000,26.549999,27.100000,24.700247,850312
2017-03-08,26.950001,27.549999,26.799999,26.850000,24.472385,779515
2017-03-09,27.000000,27.000000,26.350000,26.549999,24.198950,926000
2017-03-10,26.500000,26.750000,26.250000,26.400000,24.062233,965021
2017-03-13,26.500000,27.400000,26.250000,27.150000,24.745819,937422
2017-03-14,27.200001,27.549999,27.049999,27.250000,24.836966,874050
2017-03-15,27.450001,27.650000,27.000000,27.100000,24.700247,1073017
2017-03-16,27.100000,27.600000,27.100000,27.549999,25.110399,1081178
2017-03-17,27.650000,28.000000,27.500000,28.000000,25.520550,1415258
2017-03-20,28.000000,28.900000,27.700001,28.900000,26.340855,1459000
2017-03-21,28.850000,29.250000,28.650000,29.000000,26.431999,1292169
2017-03-22,28.799999,29.600000,28.450001,29.549999,26.933296,1878750
2017-03-23,29.650000,29.750000,28.799999,28.900000,26.340855,1944134
2017-03-24,29.049999,29.200001,28.750000,28.950001,26.386427,1261530
2017-03-27,29.000000,29.000000,28.400000,28.950001,26.386427,1350600
2017-03-28,29.000000,29.100000,28.650000,29.000000,26.431999,1275500
2017-03-29,28.950001,28.950001,27.150000,28.000000,25.520550,4302500
2017-03-30,28.000000,28.400000,27.600000,28.000000,25.520550,1166413
2017-03-31,27.850000,28.750000,27.850000,28.600000,26.067421,826000
2017-04-03,28.799999,28.799999,27.750000,28.049999,25.566124,1743838
2017-04-05,28.049999,28.950001,27.799999,28.950001,26.386427,2697000
2017-04-06,28.900000,28.900000,28.350000,28.650000,26.112991,1149347
2017-04-07,28.650000,28.650000,28.100000,28.400000,25.885132,1136400
2017-04-10,28.350000,28.750000,28.049999,28.250000,25.748409,784610
2017-04-11,28.400000,29.000000,27.850000,28.100000,25.611696,1168223
2017-04-12,27.900000,28.200001,27.799999,28.200001,25.702841,990197
2017-04-13,27.900000,28.450001,27.650000,28.299999,25.793985,1152150
2017-04-18,28.299999,28.850000,28.200001,28.450001,25.930704,1621671
2017-04-19,28.350000,29.000000,28.350000,28.600000,26.067421,1750000
2017-04-20,28.600000,29.450001,28.450001,29.350000,26.751009,1525550
2017-04-21,29.450001,29.700001,29.299999,29.500000,26.887722,2528863
2017-04-24,29.500000,29.750000,29.150000,29.750000,27.115585,718000
2017-04-25,29.799999,29.900000,29.299999,29.900000,27.252302,933867
2017-04-26,29.900000,30.000000,29.799999,29.900000,27.252302,2248500
2017-04-27,29.799999,29.950001,29.500000,29.950001,27.297874,1542900
2017-04-28,29.950001,29.950001,28.950001,29.350000,26.751009,4364144
2017-05-02,29.299999,29.750000,29.000000,29.750000,27.115585,2007900
2017-05-04,29.950001,29.950001,29.250000,29.600000,26.978868,979500
2017-05-05,29.350000,29.950001,29.350000,29.549999,26.933296,1359300
2017-05-08,29.500000,29.850000,29.500000,29.650000,27.024443,670000
2017-05-09,29.750000,29.750000,28.799999,29.250000,26.659861,2154552
2017-05-10,29.150000,30.950001,29.150000,30.750000,28.027033,3676532
2017-05-11,30.900000,31.000000,30.049999,30.400000,27.708025,2069836
2017-05-12,30.600000,31.400000,29.850000,29.900000,27.252302,2589819
2017-05-15,30.000000,31.450001,30.000000,30.750000,28.027033,3875000
2017-05-16,30.750000,31.450001,30.299999,31.049999,28.300468,3716550
2017-05-17,30.100000,30.100000,28.850000,29.200001,26.614290,11471000
2017-05-18,28.900000,29.450001,28.500000,28.650000,26.112991,4647809
2017-05-19,28.850000,29.000000,28.500000,28.650000,26.112991,3624500
2017-05-22,28.650000,29.200001,28.650000,29.000000,26.431999,1923183
2017-05-23,29.000000,29.549999,28.900000,28.900000,26.340855,3011200
2017-05-24,29.350000,29.600000,29.000000,29.400000,26.796577,3101000
2017-05-25,29.650000,30.150000,29.500000,29.900000,27.252302,4788660
2017-05-26,29.850000,30.000000,29.500000,29.850000,27.206732,2561853
2017-05-29,29.650000,29.950001,29.650000,29.950001,27.297874,2349688
2017-05-31,30.000000,30.049999,29.549999,29.850000,27.206732,7279505
2017-06-01,29.700001,30.850000,29.700001,30.850000,28.118179,4014555
2017-06-02,30.950001,31.250000,30.650000,30.950001,28.209322,1576217
2017-06-05,31.000000,31.400000,30.600000,31.299999,28.528330,1835300
2017-06-06,31.299999,31.400000,30.950001,31.299999,28.528330,1221508
2017-06-07,31.549999,32.349998,31.299999,31.799999,28.984053,2621600
2017-06-08,31.950001,32.900002,31.700001,32.799999,29.895500,2064500
2017-06-09,32.799999,33.299999,32.150002,32.849998,29.941072,2030590
2017-06-12,32.549999,32.650002,31.900000,31.950001,29.120771,1785380
2017-06-13,31.950001,32.400002,31.700001,31.850000,29.029629,1724177
2017-06-14,32.349998,32.650002,31.600000,31.850000,29.029629,2161057
2017-06-15,31.650000,32.150002,31.400000,32.099998,29.257484,1287834
2017-06-16,31.950001,32.200001,31.650000,31.700001,28.892912,2358875
2017-06-19,31.900000,32.450001,31.650000,32.099998,29.257484,1454000
2017-06-20,32.000000,32.099998,31.450001,31.450001,28.665049,1881000
2017-06-21,31.500000,31.799999,31.100000,31.250000,28.482754,2703453
2017-06-22,31.350000,31.650000,28.799999,29.400000,26.796577,10237733
2017-06-23,29.600000,30.600000,29.600000,30.500000,27.799171,7690572
2017-06-26,29.900000,30.549999,29.900000,30.200001,27.525738,4097000
2017-06-27,30.450001,30.500000,29.950001,30.200001,27.525738,2892018
2017-06-28,30.350000,30.700001,30.000000,30.000000,27.343447,4974831
2017-06-29,30.150000,30.500000,30.049999,30.250000,27.571310,1597549
2017-06-30,30.100000,30.250000,29.700001,30.250000,27.571310,2297338
2017-07-03,30.250000,30.250000,30.000000,30.100000,27.434589,2303290
2017-07-04,30.000000,30.100000,29.350000,29.700001,27.070013,2512982
2017-07-05,29.700001,30.250000,29.700001,30.200001,27.525738,1642262
2017-07-06,30.400000,30.400000,28.049999,29.400000,26.796577,10414693
2017-07-07,29.450001,29.600000,28.750000,28.750000,26.204138,2568271
2017-07-10,28.750000,28.900000,28.299999,28.450001,25.930704,2244168
2017-07-11,28.450001,28.950001,28.299999,28.500000,25.976274,1997557
2017-07-12,28.650000,29.200001,28.500000,28.600000,26.067421,4463477
2017-07-13,28.850000,29.600000,28.799999,29.350000,26.751009,2706218
2017-07-14,29.400000,29.600000,29.100000,29.600000,26.978868,1696474
2017-07-17,29.700001,29.799999,28.850000,28.850000,26.295280,1835827
2017-07-18,29.049999,29.049999,28.000000,28.700001,26.158566,5780561
2017-07-19,28.900000,29.350000,28.700001,28.950001,26.386427,2596501
2017-07-20,29.000000,29.049999,28.350000,28.799999,26.249706,4616029
2017-07-21,28.950001,29.049999,28.500000,28.549999,26.021847,2433267
2017-07-24,28.799999,29.400000,28.650000,28.700001,26.158566,2875698
2017-07-25,28.600000,29.000000,28.600000,28.750000,26.204138,2013925
2017-07-26,28.950001,28.950001,28.450001,28.650000,26.112991,2166878
2017-07-27,28.650000,28.900000,28.450001,28.799999,26.249706,1962125
2017-07-28,28.799999,28.900000,28.450001,28.450001,25.930704,2365542
2017-07-31,28.400000,28.750000,28.150000,28.600000,26.439148,2560384
2017-08-01,28.500000,28.600000,28.100000,28.150000,26.023146,1524036
2017-08-02,28.049999,28.700001,27.799999,27.900000,25.792034,2186679
2017-08-03,27.900000,27.900000,27.100000,27.100000,25.052481,3487405
2017-08-04,27.100000,28.950001,27.100000,28.750000,26.577816,5166174
2017-08-07,28.400000,28.799999,28.250000,28.549999,26.392925,1027577
2017-08-08,28.400000,29.000000,28.200001,28.549999,26.392925,1681900
2017-08-09,28.750000,29.750000,28.650000,29.549999,27.317371,3369247
2017-08-10,29.400000,29.549999,28.799999,28.950001,26.762705,1002263
2017-08-11,28.750000,29.100000,28.400000,28.500000,26.346704,1218107
2017-08-14,28.950001,29.350000,28.500000,29.100000,26.901371,2015662
2017-08-15,29.100000,29.350000,28.750000,28.850000,26.670259,2235500
2017-08-16,28.799999,29.700001,28.500000,29.700001,27.456041,1823809
2017-08-17,29.600000,30.000000,29.200001,29.200001,26.993818,2664842
2017-08-18,29.150000,29.950001,29.150000,29.200001,26.993818,1803968
2017-08-21,29.250000,29.549999,28.799999,28.799999,26.624035,2196914
2017-08-22,28.900000,30.000000,28.850000,29.650000,27.409819,2679201
2017-08-23,29.650000,29.650000,29.650000,29.650000,27.409819,0
2017-08-24,29.750000,30.000000,29.350000,29.350000,27.132484,2224046
2017-08-25,29.400000,29.950001,29.350000,29.500000,27.271149,761488
2017-08-28,29.549999,30.000000,29.000000,29.000000,26.808928,980721
2017-08-29,29.100000,29.450001,29.000000,29.250000,27.040039,1374292
2017-08-30,29.500000,29.500000,28.750000,29.049999,26.855150,1444208
2017-08-31,29.450001,29.600000,28.900000,29.400000,27.178705,1753153
2017-09-01,29.600000,29.750000,29.049999,29.200001,26.993818,1635008
2017-09-04,29.400000,29.650000,29.100000,29.450001,27.224926,1222534
2017-09-05,29.549999,30.100000,29.549999,30.100000,27.825815,3250600
2017-09-06,29.900000,30.000000,29.600000,29.900000,27.640930,1086830
2017-09-07,30.000000,30.450001,29.650000,29.850000,27.594704,1240873
2017-09-08,29.799999,30.100000,29.750000,30.000000,27.733372,1120295
2017-09-11,30.000000,30.100000,29.650000,29.650000,27.409819,1361377
2017-09-12,29.700001,29.850000,29.500000,29.700001,27.456041,989116
2017-09-13,29.950001,30.000000,29.500000,29.600000,27.363594,1270529
2017-09-14,29.600000,30.000000,29.299999,29.450001,27.224926,1176365
2017-09-15,29.299999,30.750000,29.299999,30.750000,28.426706,3075031
2017-09-18,30.850000,32.400002,30.799999,31.450001,29.073820,3670295
2017-09-19,31.650000,31.799999,30.950001,31.549999,29.166262,1041259
2017-09-20,31.500000,33.599998,31.049999,33.500000,30.968935,6219604
2017-09-21,33.299999,34.200001,33.000000,33.200001,30.691603,3211766
2017-09-22,32.900002,34.099998,32.750000,33.700001,31.153822,1832633
2017-09-25,33.950001,34.000000,32.700001,32.750000,30.275600,1807918
2017-09-26,32.549999,33.250000,32.250000,32.250000,29.813375,1423374
2017-09-27,32.650002,33.099998,32.000000,32.000000,29.582264,2068346
2017-09-28,31.900000,33.099998,31.900000,32.349998,29.905819,1113522
2017-09-29,32.700001,33.250000,32.400002,32.400002,29.952044,854122
2017-10-03,32.400002,33.450001,32.250000,33.400002,30.876490,899986
2017-10-04,33.500000,34.000000,33.000000,33.299999,30.784042,895594
2017-10-06,33.500000,35.200001,33.299999,35.049999,32.401825,2875453
2017-10-09,34.900002,36.250000,34.900002,35.549999,32.864048,3125333
2017-10-10,35.900002,36.099998,34.799999,35.599998,32.910267,2245115
2017-10-11,35.950001,37.400002,35.599998,35.900002,33.187607,3357027
2017-10-12,36.000000,36.599998,35.549999,36.000000,33.280045,2288443
2017-10-13,36.000000,37.049999,35.900002,36.450001,33.696049,1783888
2017-10-16,36.849998,37.099998,36.049999,36.849998,34.065830,2005738
2017-10-17,37.000000,37.099998,36.250000,36.700001,33.927158,1521535
2017-10-18,36.650002,36.700001,36.049999,36.400002,33.649826,1362287
2017-10-19,36.400002,38.599998,36.400002,37.950001,35.082718,4600707
2017-10-20,37.500000,38.599998,37.349998,38.400002,35.498718,2183421
2017-10-23,38.400002,38.549999,38.000000,38.200001,35.313831,1502875
2017-10-24,38.250000,39.349998,37.849998,38.299999,35.406273,2714333
2017-10-25,38.200001,39.900002,37.950001,38.849998,35.914711,2556742
2017-10-26,38.700001,39.349998,38.049999,38.349998,35.452496,1306424
2017-10-27,38.049999,39.099998,38.000000,38.750000,35.822273,1011327
2017-10-30,39.049999,39.349998,37.049999,37.049999,34.250717,3723906
2017-10-31,36.049999,39.650002,36.049999,38.950001,36.007160,4002188
2017-11-01,39.450001,40.049999,38.950001,39.450001,36.469387,1975147
2017-11-02,39.450001,39.750000,37.849998,38.700001,35.776054,1654335
2017-11-03,38.700001,40.849998,38.599998,40.200001,37.162724,3320722
2017-11-06,40.200001,43.000000,39.950001,42.349998,39.150280,4130009
2017-11-07,42.450001,44.150002,40.950001,41.450001,38.318279,5089204
2017-11-08,41.299999,42.000000,40.349998,40.650002,37.578716,2569735
2017-11-09,40.549999,41.500000,40.349998,41.000000,37.902279,2562638
2017-11-10,41.400002,41.500000,40.500000,41.049999,37.948498,2875472
2017-11-13,41.049999,42.349998,40.400002,40.400002,37.347607,2745672
2017-11-14,40.750000,41.750000,39.200001,39.250000,36.284496,4008500
2017-11-15,39.500000,40.349998,38.700001,39.450001,36.469387,3965587
2017-11-16,39.500000,41.049999,39.400002,40.400002,37.347607,3010573
2017-11-17,40.650002,41.700001,40.650002,41.150002,38.040939,3223013
2017-11-20,40.950001,41.599998,39.500000,41.000000,37.902279,2737295
2017-11-21,41.500000,42.250000,40.700001,41.150002,38.040939,1799433
2017-11-22,41.200001,41.549999,39.000000,39.599998,36.608051,2590744
2017-11-23,39.799999,39.849998,37.900002,37.900002,35.036495,5726250
2017-11-24,38.450001,38.849998,37.799999,38.599998,35.683598,3255088
2017-11-27,38.599998,38.599998,37.650002,38.049999,35.175159,3523188
2017-11-28,37.849998,38.950001,37.700001,38.650002,35.729828,2454550
2017-11-29,38.750000,38.900002,38.000000,38.450001,35.544941,2008107
2017-11-30,38.000000,38.250000,37.500000,37.700001,34.851604,3125167
2017-12-01,37.700001,38.450001,37.099998,37.700001,34.851604,2650708
2017-12-04,37.599998,39.400002,37.400002,38.700001,35.776054,2044894
2017-12-05,38.000000,38.950001,37.799999,38.049999,35.175159,1864500
2017-12-06,38.549999,38.650002,36.750000,37.299999,34.481827,2557559
2017-12-07,37.349998,38.450001,37.150002,37.750000,34.897827,1557747
2017-12-08,38.400002,40.900002,38.099998,40.500000,37.440056,4373192
2017-12-11,40.500000,42.500000,40.049999,42.049999,38.872940,6439206
2017-12-12,42.549999,43.900002,42.200001,42.799999,39.566280,5730343
2017-12-13,42.400002,44.650002,42.299999,44.200001,40.860504,5124652
2017-12-14,44.500000,46.250000,43.549999,46.200001,42.709393,3869413
2017-12-15,45.700001,45.799999,44.000000,45.049999,41.646278,5467454
2017-12-18,44.900002,45.450001,43.500000,44.349998,40.999168,2444928
2017-12-19,44.900002,45.599998,43.900002,45.299999,41.877388,1668337
2017-12-20,45.450001,45.549999,43.799999,44.000000,40.675610,2120561
2017-12-21,44.099998,47.950001,43.700001,47.099998,43.541389,2763346
2017-12-22,47.150002,48.500000,47.099998,47.849998,44.234726,1972948
2017-12-27,47.500000,47.500000,46.000000,47.049999,43.495174,3221021
2017-12-28,47.750000,50.700001,47.049999,50.150002,46.360958,4092230
2017-12-29,49.049999,51.400002,49.049999,50.150002,46.360958,3155911
2018-01-02,50.250000,51.250000,48.200001,48.900002,45.205399,3475534
2018-01-03,49.150002,51.299999,46.900002,49.200001,45.482735,6365234
2018-01-04,48.849998,50.900002,48.849998,50.599998,46.776955,2298750
2018-01-05,50.099998,50.849998,48.599998,49.500000,45.760067,3946904
2018-01-08,49.099998,49.599998,48.200001,49.250000,45.528957,3612330
2018-01-09,49.250000,50.200001,48.549999,50.150002,46.360958,5163701
2018-01-10,49.700001,51.000000,48.049999,48.700001,45.020508,3199696
2018-01-11,47.599998,49.700001,47.599998,49.200001,45.482735,2754000
2018-01-12,48.700001,52.500000,48.549999,51.950001,48.024956,4316025
2018-01-15,52.299999,52.450001,49.849998,50.450001,46.638287,2251064
2018-01-16,50.099998,52.299999,49.799999,51.150002,47.285400,2489593
2018-01-17,50.950001,52.000000,49.799999,50.450001,46.638287,2190200
2018-01-18,51.000000,51.000000,48.900002,49.349998,45.621395,2990937
2018-01-19,50.799999,50.799999,48.349998,49.400002,45.667622,3738499
2018-01-22,49.599998,50.799999,49.000000,50.700001,46.869396,2276000
2018-01-23,50.799999,51.900002,50.250000,51.900002,47.978729,3280600
2018-01-24,52.049999,52.299999,50.650002,51.900002,47.978729,3625660
2018-01-25,51.200001,51.849998,50.500000,51.450001,47.562737,2122300
2018-01-26,51.450001,51.700001,50.250000,51.200001,47.331623,1626498
2018-01-29,51.250000,51.250000,46.299999,46.950001,43.402733,10135085
2018-01-30,46.950001,47.299999,46.150002,46.150002,42.663174,5578870
2018-01-31,46.000000,46.099998,45.200001,45.450001,42.016060,6967900
2018-02-01,45.700001,46.400002,43.700001,43.799999,40.490726,6945731
2018-02-02,43.799999,46.000000,43.349998,45.349998,41.923615,4514200
2018-02-05,43.099998,45.500000,43.099998,44.700001,41.322727,3646864
2018-02-06,42.849998,43.500000,41.200001,41.799999,38.641830,5235058
2018-02-07,43.000000,44.799999,41.799999,42.299999,39.104053,4192519
2018-02-08,42.099998,42.700001,40.750000,42.150002,38.965389,6857839
2018-02-09,40.200001,40.950001,39.000000,40.549999,37.486279,5619965
2018-02-12,41.200001,43.750000,41.000000,43.450001,40.167164,6380090
2018-02-13,44.750000,45.299999,43.750000,44.700001,41.322727,3713282
2018-02-14,44.750000,45.799999,44.700001,45.549999,42.108505,2257500
2018-02-15,46.200001,46.900002,45.799999,46.599998,43.079170,2456016
2018-02-20,46.700001,47.299999,45.650002,46.150002,42.663174,1316000
2018-02-21,46.000000,46.549999,45.750000,46.549999,43.032944,1068890
2018-02-22,45.799999,46.750000,45.799999,46.099998,42.616955,1503171
2018-02-23,46.250000,47.049999,46.000000,46.000000,42.524506,1649386
2018-02-26,46.049999,46.799999,45.400002,46.200001,42.709393,3435875
2018-02-27,46.500000,46.849998,44.150002,44.900002,41.507618,2453936
2018-02-28,44.900002,45.549999,43.250000,45.549999,42.108505,2252990
2018-03-01,45.000000,46.700001,44.599998,45.950001,42.478279,1718188
2018-03-02,45.349998,45.849998,45.099998,45.450001,42.016060,2223155
2018-03-05,45.500000,45.849998,44.049999,44.450001,41.091618,1851000
2018-03-06,45.000000,46.849998,44.549999,46.200001,42.709393,2304900
2018-03-07,46.000000,46.500000,45.650002,46.200001,42.709393,1885500
2018-03-08,46.250000,49.299999,46.200001,48.950001,45.251621,4881184
2018-03-09,49.500000,50.500000,48.599998,50.150002,46.360958,5298109
2018-03-12,52.099998,52.099998,49.750000,50.000000,46.222290,2348171
2018-03-13,49.750000,49.900002,48.900002,49.900002,46.129845,1840286
2018-03-14,49.849998,50.299999,49.000000,49.900002,46.129845,1243284
2018-03-15,49.799999,50.849998,49.500000,50.000000,46.222290,1285390
2018-03-16,49.750000,50.450001,49.000000,49.099998,45.390285,1487342
2018-03-19,49.200001,50.500000,48.349998,50.099998,46.314728,1044191
2018-03-20,50.000000,53.950001,49.349998,53.799999,49.735180,5407406
2018-03-21,54.250000,54.400002,52.099998,52.599998,48.625847,3949370
2018-03-22,53.000000,53.450001,49.549999,50.200001,46.407173,3674723
2018-03-23,48.700001,49.900002,45.799999,49.250000,45.528957,3353475
2018-03-26,48.950001,51.299999,47.500000,50.599998,46.776955,3278000
2018-03-27,50.650002,51.299999,49.299999,50.000000,46.222290,3059264
2018-03-28,50.000000,50.099998,48.299999,48.450001,44.789394,2788374
2018-03-29,48.500000,49.000000,47.200001,48.200001,44.558285,2702061
2018-04-03,48.299999,49.450001,47.849998,49.400002,45.667622,1711553
2018-04-04,50.000000,52.900002,48.950001,50.849998,47.008068,4751767
2018-04-06,52.000000,52.500000,50.250000,51.599998,47.701401,2169468
2018-04-09,51.049999,52.049999,50.400002,50.750000,46.915623,2374140
2018-04-10,50.299999,51.599998,50.299999,51.400002,47.516514,2708968
2018-04-11,51.400002,51.400002,48.799999,50.049999,46.268509,4707771
2018-04-12,50.099998,50.349998,49.400002,50.150002,46.360958,2861690
2018-04-13,50.900002,50.950001,45.599998,47.099998,43.541389,8386500
2018-04-16,47.400002,47.500000,45.650002,46.000000,42.524506,2975000
2018-04-17,46.450001,46.650002,43.950001,44.849998,41.461391,3787900
2018-04-18,45.299999,45.599998,42.700001,43.750000,40.444500,3911978
2018-04-19,43.750000,45.450001,43.150002,44.849998,41.461391,3560672
2018-04-20,44.750000,45.400002,43.900002,44.200001,40.860504,1897728
2018-04-23,44.200001,44.599998,43.549999,43.950001,40.629391,1290615
2018-04-24,43.950001,45.200001,43.900002,45.150002,41.738728,1940558
2018-04-25,44.599998,44.750000,43.849998,44.400002,41.045395,3119000
2018-04-26,44.400002,44.599998,42.799999,43.500000,40.213394,1437113
2018-04-27,43.500000,44.200001,43.099998,43.849998,40.536949,1638500
2018-04-30,43.200001,43.849998,42.299999,42.950001,39.704945,1588340
2018-05-02,42.599998,43.849998,42.500000,42.599998,39.381390,7147176
2018-05-03,42.500000,43.250000,42.500000,42.900002,39.658722,2794717
2018-05-04,43.250000,45.000000,43.000000,44.700001,41.322727,4944500
2018-05-07,45.599998,45.950001,44.299999,44.299999,40.952942,3447400
2018-05-08,44.500000,45.349998,44.250000,44.750000,41.368946,3207000
2018-05-09,45.000000,46.650002,44.549999,45.750000,42.293396,2742323
2018-05-10,46.000000,46.299999,44.799999,45.700001,42.247169,2265140
2018-05-11,46.000000,47.200001,45.200001,45.549999,42.108505,2350030
2018-05-14,45.599998,46.400002,43.500000,44.000000,40.675610,5123500
2018-05-15,44.599998,46.750000,44.299999,46.299999,42.801838,8492448
2018-05-16,46.299999,46.599998,45.250000,45.400002,41.969837,5193724
2018-05-17,45.849998,46.099998,45.000000,45.099998,41.692501,2577056
2018-05-18,44.900002,45.400002,44.299999,44.599998,41.230282,2527680
2018-05-21,45.049999,45.400002,43.900002,44.099998,40.768055,1702089
2018-05-23,44.349998,46.099998,44.349998,45.150002,41.738728,4849000
2018-05-24,45.000000,46.349998,44.799999,46.349998,42.848057,3344708
2018-05-25,46.500000,49.900002,46.000000,49.250000,45.528957,8268920
2018-05-28,49.400002,51.650002,48.599998,50.400002,46.592068,5825164
2018-05-29,50.250000,51.549999,47.799999,48.549999,44.881840,4930626
2018-05-30,48.200001,49.000000,46.400002,48.400002,44.743176,4035430
2018-05-31,48.750000,50.400002,48.150002,50.250000,46.453400,7215285
2018-06-01,49.750000,50.299999,48.000000,48.349998,44.696949,3007437
2018-06-04,48.450001,49.250000,48.049999,49.049999,45.344063,1402150
2018-06-05,49.000000,50.150002,48.400002,50.049999,46.268509,4429347
2018-06-06,49.900002,50.700001,49.500000,50.000000,46.222290,2749036
2018-06-07,50.299999,50.349998,47.700001,47.750000,44.142284,2210533
2018-06-08,48.099998,49.049999,47.099998,48.349998,44.696949,3938204
2018-06-11,48.599998,48.950001,47.549999,47.549999,43.957394,3088433
2018-06-12,47.900002,49.549999,47.900002,49.150002,45.436508,1643000
2018-06-13,48.950001,50.000000,48.950001,49.400002,45.667622,3003599
2018-06-14,49.000000,49.500000,48.299999,48.500000,44.835617,1055519
2018-06-15,48.900002,48.900002,47.650002,47.650002,44.049843,3034892
2018-06-19,47.500000,47.500000,45.200001,45.650002,42.200951,4527184
2018-06-20,45.650002,46.000000,44.250000,45.000000,41.600060,6202859
2018-06-21,45.000000,46.299999,44.500000,44.500000,41.137833,3490124
2018-06-22,44.950001,45.400002,43.200001,45.049999,41.646278,3267300
2018-06-25,44.900002,45.799999,44.250000,44.650002,41.276505,4151575
2018-06-26,44.200001,45.650002,43.400002,44.500000,41.137833,2692863
2018-06-27,44.349998,45.099998,41.299999,41.549999,38.410721,4953924
2018-06-28,41.299999,42.450001,40.849998,41.549999,38.410721,3285972
2018-06-29,41.500000,43.250000,41.000000,43.049999,39.797390,2044455
2018-07-03,42.900002,42.900002,39.299999,40.299999,37.255165,9613055
2018-07-04,40.299999,41.000000,39.549999,39.650002,36.654278,2269923
2018-07-05,39.799999,40.599998,38.549999,39.500000,36.515606,2054360
2018-07-06,39.599998,40.349998,38.599998,39.750000,36.746716,2088576
2018-07-09,40.650002,41.799999,40.049999,41.200001,38.087166,2561500
2018-07-10,41.299999,41.849998,39.849998,40.250000,37.208939,2560173
2018-07-11,39.299999,40.299999,38.750000,39.700001,36.700497,1117592
2018-07-12,39.700001,41.000000,39.450001,40.349998,37.301384,2866461
2018-07-13,40.450001,43.200001,40.450001,41.950001,38.780499,6079086
2018-07-16,42.400002,42.500000,41.250000,42.049999,38.872940,1167000
2018-07-17,42.150002,42.250000,40.500000,41.000000,37.902279,2565544
2018-07-18,41.400002,42.900002,41.000000,42.000000,38.826721,2319800
2018-07-19,39.000000,39.849998,38.549999,39.049999,36.099606,35663973
2018-07-20,39.349998,39.500000,38.200001,39.049999,36.099606,10043944
2018-07-23,38.900002,38.900002,37.049999,38.000000,35.128937,8071050
2018-07-24,37.700001,39.049999,37.700001,38.500000,35.591160,4976778
2018-07-25,38.400002,39.349998,38.349998,39.349998,36.816715,4204619
2018-07-26,39.200001,39.599998,38.400002,38.900002,36.395691,4528000
2018-07-27,38.849998,39.450001,38.500000,38.950001,36.442467,4192000
2018-07-30,38.950001,39.450001,37.799999,38.650002,36.161777,5285979
